 0.00000000e+00  1.79999998e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-14  1.80000200e+00  1.00000000e-14  3.00000000e-05 
 2.00000000e-14  1.80000405e+00  2.00000000e-14  6.00000000e-05 
 4.00000000e-14  1.80000817e+00  4.00000000e-14  1.20000000e-04 
 8.00000000e-14  1.80001645e+00  8.00000000e-14  2.40000000e-04 
 1.60000000e-13  1.80003307e+00  1.60000000e-13  4.80000000e-04 
 3.20000000e-13  1.80006669e+00  3.20000000e-13  9.60000000e-04 
 6.40000000e-13  1.80013499e+00  6.40000000e-13  1.92000000e-03 
 1.28000000e-12  1.80027407e+00  1.28000000e-12  3.84000000e-03 
 2.28000000e-12  1.80049554e+00  2.28000000e-12  6.84000000e-03 
 3.28000000e-12  1.80071726e+00  3.28000000e-12  9.84000000e-03 
 4.28000000e-12  1.80093558e+00  4.28000000e-12  1.28400000e-02 
 5.28000000e-12  1.80114918e+00  5.28000000e-12  1.58400000e-02 
 6.28000000e-12  1.80135722e+00  6.28000000e-12  1.88400000e-02 
 7.28000000e-12  1.80155983e+00  7.28000000e-12  2.18400000e-02 
 8.28000000e-12  1.80175695e+00  8.28000000e-12  2.48400000e-02 
 9.28000000e-12  1.80194905e+00  9.28000000e-12  2.78400000e-02 
 1.02800000e-11  1.80213625e+00  1.02800000e-11  3.08400000e-02 
 1.12800000e-11  1.80231900e+00  1.12800000e-11  3.38400000e-02 
 1.22800000e-11  1.80249745e+00  1.22800000e-11  3.68400000e-02 
 1.32800000e-11  1.80267199e+00  1.32800000e-11  3.98400000e-02 
 1.42800000e-11  1.80284271e+00  1.42800000e-11  4.28400000e-02 
 1.52800000e-11  1.80300995e+00  1.52800000e-11  4.58400000e-02 
 1.62800000e-11  1.80317376e+00  1.62800000e-11  4.88400000e-02 
 1.72800000e-11  1.80333443e+00  1.72800000e-11  5.18400000e-02 
 1.82800000e-11  1.80349198e+00  1.82800000e-11  5.48400000e-02 
 1.92800000e-11  1.80364665e+00  1.92800000e-11  5.78400000e-02 
 2.02800000e-11  1.80379846e+00  2.02800000e-11  6.08400000e-02 
 2.12800000e-11  1.80394759e+00  2.12800000e-11  6.38400000e-02 
 2.22800000e-11  1.80409407e+00  2.22800000e-11  6.68400000e-02 
 2.32800000e-11  1.80423805e+00  2.32800000e-11  6.98400000e-02 
 2.42800000e-11  1.80437955e+00  2.42800000e-11  7.28400000e-02 
 2.52800000e-11  1.80451871e+00  2.52800000e-11  7.58400000e-02 
 2.62800000e-11  1.80465579e+00  2.62800000e-11  7.88400000e-02 
 2.72800000e-11  1.80479063e+00  2.72800000e-11  8.18400000e-02 
 2.82800000e-11  1.80492326e+00  2.82800000e-11  8.48400000e-02 
 2.92800000e-11  1.80505377e+00  2.92800000e-11  8.78400000e-02 
 3.02800000e-11  1.80518220e+00  3.02800000e-11  9.08400000e-02 
 3.12800000e-11  1.80530861e+00  3.12800000e-11  9.38400000e-02 
 3.22800000e-11  1.80543304e+00  3.22800000e-11  9.68400000e-02 
 3.32800000e-11  1.80555555e+00  3.32800000e-11  9.98400000e-02 
 3.42800000e-11  1.80567619e+00  3.42800000e-11  1.02840000e-01 
 3.52800000e-11  1.80579501e+00  3.52800000e-11  1.05840000e-01 
 3.62800000e-11  1.80591207e+00  3.62800000e-11  1.08840000e-01 
 3.72800000e-11  1.80602740e+00  3.72800000e-11  1.11840000e-01 
 3.82800000e-11  1.80614103e+00  3.82800000e-11  1.14840000e-01 
 3.92800000e-11  1.80625301e+00  3.92800000e-11  1.17840000e-01 
 4.02800000e-11  1.80636337e+00  4.02800000e-11  1.20840000e-01 
 4.12800000e-11  1.80647217e+00  4.12800000e-11  1.23840000e-01 
 4.22800000e-11  1.80657943e+00  4.22800000e-11  1.26840000e-01 
 4.32800000e-11  1.80668520e+00  4.32800000e-11  1.29840000e-01 
 4.42800000e-11  1.80678952e+00  4.42800000e-11  1.32840000e-01 
 4.52800000e-11  1.80689242e+00  4.52800000e-11  1.35840000e-01 
 4.62800000e-11  1.80699393e+00  4.62800000e-11  1.38840000e-01 
 4.72800000e-11  1.80709410e+00  4.72800000e-11  1.41840000e-01 
 4.82800000e-11  1.80719296e+00  4.82800000e-11  1.44840000e-01 
 4.92800000e-11  1.80729054e+00  4.92800000e-11  1.47840000e-01 
 5.02800000e-11  1.80738688e+00  5.02800000e-11  1.50840000e-01 
 5.12800000e-11  1.80748201e+00  5.12800000e-11  1.53840000e-01 
 5.22800000e-11  1.80757596e+00  5.22800000e-11  1.56840000e-01 
 5.32800000e-11  1.80766876e+00  5.32800000e-11  1.59840000e-01 
 5.42800000e-11  1.80776045e+00  5.42800000e-11  1.62840000e-01 
 5.52800000e-11  1.80785106e+00  5.52800000e-11  1.65840000e-01 
 5.62800000e-11  1.80794061e+00  5.62800000e-11  1.68840000e-01 
 5.72800000e-11  1.80802914e+00  5.72800000e-11  1.71840000e-01 
 5.82800000e-11  1.80811667e+00  5.82800000e-11  1.74840000e-01 
 5.92800000e-11  1.80820324e+00  5.92800000e-11  1.77840000e-01 
 6.02800000e-11  1.80828887e+00  6.02800000e-11  1.80840000e-01 
 6.12800000e-11  1.80837359e+00  6.12800000e-11  1.83840000e-01 
 6.22800000e-11  1.80845742e+00  6.22800000e-11  1.86840000e-01 
 6.32800000e-11  1.80854040e+00  6.32800000e-11  1.89840000e-01 
 6.42800000e-11  1.80862254e+00  6.42800000e-11  1.92840000e-01 
 6.52800000e-11  1.80870388e+00  6.52800000e-11  1.95840000e-01 
 6.62800000e-11  1.80878445e+00  6.62800000e-11  1.98840000e-01 
 6.72800000e-11  1.80886425e+00  6.72800000e-11  2.01840000e-01 
 6.82800000e-11  1.80894333e+00  6.82800000e-11  2.04840000e-01 
 6.92800000e-11  1.80902169e+00  6.92800000e-11  2.07840000e-01 
 7.02800000e-11  1.80909938e+00  7.02800000e-11  2.10840000e-01 
 7.12800000e-11  1.80917640e+00  7.12800000e-11  2.13840000e-01 
 7.22800000e-11  1.80925278e+00  7.22800000e-11  2.16840000e-01 
 7.32800000e-11  1.80932855e+00  7.32800000e-11  2.19840000e-01 
 7.42800000e-11  1.80940372e+00  7.42800000e-11  2.22840000e-01 
 7.52800000e-11  1.80947832e+00  7.52800000e-11  2.25840000e-01 
 7.62800000e-11  1.80955237e+00  7.62800000e-11  2.28840000e-01 
 7.72800000e-11  1.80962589e+00  7.72800000e-11  2.31840000e-01 
 7.82800000e-11  1.80969889e+00  7.82800000e-11  2.34840000e-01 
 7.92800000e-11  1.80977140e+00  7.92800000e-11  2.37840000e-01 
 8.02800000e-11  1.80984343e+00  8.02800000e-11  2.40840000e-01 
 8.12800000e-11  1.80991501e+00  8.12800000e-11  2.43840000e-01 
 8.22800000e-11  1.80998616e+00  8.22800000e-11  2.46840000e-01 
 8.32800000e-11  1.81005688e+00  8.32800000e-11  2.49840000e-01 
 8.42800000e-11  1.81012728e+00  8.42800000e-11  2.52840000e-01 
 8.52800000e-11  1.81019734e+00  8.52800000e-11  2.55840000e-01 
 8.62800000e-11  1.81026706e+00  8.62800000e-11  2.58840000e-01 
 8.72800000e-11  1.81033645e+00  8.72800000e-11  2.61840000e-01 
 8.82800000e-11  1.81040553e+00  8.82800000e-11  2.64840000e-01 
 8.92800000e-11  1.81047429e+00  8.92800000e-11  2.67840000e-01 
 9.02800000e-11  1.81054276e+00  9.02800000e-11  2.70840000e-01 
 9.12800000e-11  1.81061095e+00  9.12800000e-11  2.73840000e-01 
