 0.00000000e+00  1.79999998e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-14  1.80000008e+00  1.00000000e-14  3.00000000e-05 
 2.00000000e-14  1.80000018e+00  2.00000000e-14  6.00000000e-05 
 4.00000000e-14  1.80000037e+00  4.00000000e-14  1.20000000e-04 
 8.00000000e-14  1.80000077e+00  8.00000000e-14  2.40000000e-04 
 1.60000000e-13  1.80000157e+00  1.60000000e-13  4.80000000e-04 
 3.20000000e-13  1.80000319e+00  3.20000000e-13  9.60000000e-04 
 6.40000000e-13  1.80000653e+00  6.40000000e-13  1.92000000e-03 
 1.28000000e-12  1.80001346e+00  1.28000000e-12  3.84000000e-03 
 2.28000000e-12  1.80002478e+00  2.28000000e-12  6.84000000e-03 
 3.28000000e-12  1.80003646e+00  3.28000000e-12  9.84000000e-03 
 4.28000000e-12  1.80004832e+00  4.28000000e-12  1.28400000e-02 
 5.28000000e-12  1.80006026e+00  5.28000000e-12  1.58400000e-02 
 6.28000000e-12  1.80007223e+00  6.28000000e-12  1.88400000e-02 
 7.28000000e-12  1.80008421e+00  7.28000000e-12  2.18400000e-02 
 8.28000000e-12  1.80009619e+00  8.28000000e-12  2.48400000e-02 
 9.28000000e-12  1.80010816e+00  9.28000000e-12  2.78400000e-02 
 1.02800000e-11  1.80012013e+00  1.02800000e-11  3.08400000e-02 
 1.12800000e-11  1.80013209e+00  1.12800000e-11  3.38400000e-02 
 1.22800000e-11  1.80014404e+00  1.22800000e-11  3.68400000e-02 
 1.32800000e-11  1.80015600e+00  1.32800000e-11  3.98400000e-02 
 1.42800000e-11  1.80016796e+00  1.42800000e-11  4.28400000e-02 
 1.52800000e-11  1.80017993e+00  1.52800000e-11  4.58400000e-02 
 1.62800000e-11  1.80019189e+00  1.62800000e-11  4.88400000e-02 
 1.72800000e-11  1.80020387e+00  1.72800000e-11  5.18400000e-02 
 1.82800000e-11  1.80021584e+00  1.82800000e-11  5.48400000e-02 
 1.92800000e-11  1.80022783e+00  1.92800000e-11  5.78400000e-02 
 2.02800000e-11  1.80023983e+00  2.02800000e-11  6.08400000e-02 
 2.12800000e-11  1.80025183e+00  2.12800000e-11  6.38400000e-02 
 2.22800000e-11  1.80026384e+00  2.22800000e-11  6.68400000e-02 
 2.32800000e-11  1.80027585e+00  2.32800000e-11  6.98400000e-02 
 2.42800000e-11  1.80028788e+00  2.42800000e-11  7.28400000e-02 
 2.52800000e-11  1.80029991e+00  2.52800000e-11  7.58400000e-02 
 2.62800000e-11  1.80031195e+00  2.62800000e-11  7.88400000e-02 
 2.72800000e-11  1.80032400e+00  2.72800000e-11  8.18400000e-02 
 2.82800000e-11  1.80033605e+00  2.82800000e-11  8.48400000e-02 
 2.92800000e-11  1.80034811e+00  2.92800000e-11  8.78400000e-02 
 3.02800000e-11  1.80036018e+00  3.02800000e-11  9.08400000e-02 
 3.12800000e-11  1.80037226e+00  3.12800000e-11  9.38400000e-02 
 3.22800000e-11  1.80038434e+00  3.22800000e-11  9.68400000e-02 
 3.32800000e-11  1.80039643e+00  3.32800000e-11  9.98400000e-02 
 3.42800000e-11  1.80040852e+00  3.42800000e-11  1.02840000e-01 
 3.52800000e-11  1.80042063e+00  3.52800000e-11  1.05840000e-01 
 3.62800000e-11  1.80043274e+00  3.62800000e-11  1.08840000e-01 
 3.72800000e-11  1.80044485e+00  3.72800000e-11  1.11840000e-01 
 3.82800000e-11  1.80045697e+00  3.82800000e-11  1.14840000e-01 
 3.92800000e-11  1.80046910e+00  3.92800000e-11  1.17840000e-01 
 4.02800000e-11  1.80048124e+00  4.02800000e-11  1.20840000e-01 
 4.12800000e-11  1.80049338e+00  4.12800000e-11  1.23840000e-01 
 4.22800000e-11  1.80050553e+00  4.22800000e-11  1.26840000e-01 
 4.32800000e-11  1.80051768e+00  4.32800000e-11  1.29840000e-01 
 4.42800000e-11  1.80052984e+00  4.42800000e-11  1.32840000e-01 
 4.52800000e-11  1.80054201e+00  4.52800000e-11  1.35840000e-01 
 4.62800000e-11  1.80055419e+00  4.62800000e-11  1.38840000e-01 
 4.72800000e-11  1.80056637e+00  4.72800000e-11  1.41840000e-01 
 4.82800000e-11  1.80057856e+00  4.82800000e-11  1.44840000e-01 
 4.92800000e-11  1.80059076e+00  4.92800000e-11  1.47840000e-01 
 5.02800000e-11  1.80060297e+00  5.02800000e-11  1.50840000e-01 
 5.12800000e-11  1.80061518e+00  5.12800000e-11  1.53840000e-01 
 5.22800000e-11  1.80062740e+00  5.22800000e-11  1.56840000e-01 
 5.32800000e-11  1.80063964e+00  5.32800000e-11  1.59840000e-01 
 5.42800000e-11  1.80065187e+00  5.42800000e-11  1.62840000e-01 
 5.52800000e-11  1.80066412e+00  5.52800000e-11  1.65840000e-01 
 5.62800000e-11  1.80067638e+00  5.62800000e-11  1.68840000e-01 
 5.72800000e-11  1.80068864e+00  5.72800000e-11  1.71840000e-01 
 5.82800000e-11  1.80070092e+00  5.82800000e-11  1.74840000e-01 
 5.92800000e-11  1.80071320e+00  5.92800000e-11  1.77840000e-01 
 6.02800000e-11  1.80072550e+00  6.02800000e-11  1.80840000e-01 
 6.12800000e-11  1.80073780e+00  6.12800000e-11  1.83840000e-01 
 6.22800000e-11  1.80075011e+00  6.22800000e-11  1.86840000e-01 
 6.32800000e-11  1.80076244e+00  6.32800000e-11  1.89840000e-01 
 6.42800000e-11  1.80077477e+00  6.42800000e-11  1.92840000e-01 
 6.52800000e-11  1.80078712e+00  6.52800000e-11  1.95840000e-01 
 6.62800000e-11  1.80079948e+00  6.62800000e-11  1.98840000e-01 
 6.72800000e-11  1.80081185e+00  6.72800000e-11  2.01840000e-01 
 6.82800000e-11  1.80082423e+00  6.82800000e-11  2.04840000e-01 
 6.92800000e-11  1.80083662e+00  6.92800000e-11  2.07840000e-01 
 7.02800000e-11  1.80084903e+00  7.02800000e-11  2.10840000e-01 
 7.12800000e-11  1.80086144e+00  7.12800000e-11  2.13840000e-01 
 7.22800000e-11  1.80087387e+00  7.22800000e-11  2.16840000e-01 
 7.32800000e-11  1.80088632e+00  7.32800000e-11  2.19840000e-01 
 7.42800000e-11  1.80089878e+00  7.42800000e-11  2.22840000e-01 
 7.52800000e-11  1.80091125e+00  7.52800000e-11  2.25840000e-01 
 7.62800000e-11  1.80092373e+00  7.62800000e-11  2.28840000e-01 
 7.72800000e-11  1.80093623e+00  7.72800000e-11  2.31840000e-01 
 7.82800000e-11  1.80094874e+00  7.82800000e-11  2.34840000e-01 
 7.92800000e-11  1.80096127e+00  7.92800000e-11  2.37840000e-01 
 8.02800000e-11  1.80097381e+00  8.02800000e-11  2.40840000e-01 
 8.12800000e-11  1.80098637e+00  8.12800000e-11  2.43840000e-01 
 8.22800000e-11  1.80099894e+00  8.22800000e-11  2.46840000e-01 
 8.32800000e-11  1.80101153e+00  8.32800000e-11  2.49840000e-01 
 8.42800000e-11  1.80102414e+00  8.42800000e-11  2.52840000e-01 
 8.52800000e-11  1.80103676e+00  8.52800000e-11  2.55840000e-01 
 8.62800000e-11  1.80104940e+00  8.62800000e-11  2.58840000e-01 
 8.72800000e-11  1.80106205e+00  8.72800000e-11  2.61840000e-01 
 8.82800000e-11  1.80107472e+00  8.82800000e-11  2.64840000e-01 
 8.92800000e-11  1.80108741e+00  8.92800000e-11  2.67840000e-01 
 9.02800000e-11  1.80110011e+00  9.02800000e-11  2.70840000e-01 
 9.12800000e-11  1.80111284e+00  9.12800000e-11  2.73840000e-01 
 9.22800000e-11  1.80112557e+00  9.22800000e-11  2.76840000e-01 
 9.32800000e-11  1.80113833e+00  9.32800000e-11  2.79840000e-01 
 9.42800000e-11  1.80115111e+00  9.42800000e-11  2.82840000e-01 
 9.52800000e-11  1.80116390e+00  9.52800000e-11  2.85840000e-01 
 9.62800000e-11  1.80117671e+00  9.62800000e-11  2.88840000e-01 
 9.72800000e-11  1.80118954e+00  9.72800000e-11  2.91840000e-01 
 9.82800000e-11  1.80120238e+00  9.82800000e-11  2.94840000e-01 
 9.92800000e-11  1.80121525e+00  9.92800000e-11  2.97840000e-01 
 1.00280000e-10  1.80122813e+00  1.00280000e-10  3.00840000e-01 
 1.01280000e-10  1.80124103e+00  1.01280000e-10  3.03840000e-01 
 1.02280000e-10  1.80125395e+00  1.02280000e-10  3.06840000e-01 
 1.03280000e-10  1.80126689e+00  1.03280000e-10  3.09840000e-01 
 1.04280000e-10  1.80127984e+00  1.04280000e-10  3.12840000e-01 
 1.05280000e-10  1.80129282e+00  1.05280000e-10  3.15840000e-01 
 1.06280000e-10  1.80130581e+00  1.06280000e-10  3.18840000e-01 
 1.07280000e-10  1.80131881e+00  1.07280000e-10  3.21840000e-01 
 1.08280000e-10  1.80133184e+00  1.08280000e-10  3.24840000e-01 
 1.09280000e-10  1.80134487e+00  1.09280000e-10  3.27840000e-01 
 1.10280000e-10  1.80135793e+00  1.10280000e-10  3.30840000e-01 
 1.11280000e-10  1.80137100e+00  1.11280000e-10  3.33840000e-01 
 1.12280000e-10  1.80138409e+00  1.12280000e-10  3.36840000e-01 
 1.13280000e-10  1.80139719e+00  1.13280000e-10  3.39840000e-01 
 1.14280000e-10  1.80141030e+00  1.14280000e-10  3.42840000e-01 
 1.15280000e-10  1.80142343e+00  1.15280000e-10  3.45840000e-01 
 1.16280000e-10  1.80143657e+00  1.16280000e-10  3.48840000e-01 
 1.17280000e-10  1.80144972e+00  1.17280000e-10  3.51840000e-01 
 1.18280000e-10  1.80146289e+00  1.18280000e-10  3.54840000e-01 
 1.19280000e-10  1.80147606e+00  1.19280000e-10  3.57840000e-01 
 1.20280000e-10  1.80148924e+00  1.20280000e-10  3.60840000e-01 
 1.21280000e-10  1.80150242e+00  1.21280000e-10  3.63840000e-01 
 1.22280000e-10  1.80151561e+00  1.22280000e-10  3.66840000e-01 
 1.23280000e-10  1.80152881e+00  1.23280000e-10  3.69840000e-01 
 1.24280000e-10  1.80154200e+00  1.24280000e-10  3.72840000e-01 
 1.25280000e-10  1.80155520e+00  1.25280000e-10  3.75840000e-01 
 1.26280000e-10  1.80156840e+00  1.26280000e-10  3.78840000e-01 
 1.27280000e-10  1.80158159e+00  1.27280000e-10  3.81840000e-01 
 1.28280000e-10  1.80159477e+00  1.28280000e-10  3.84840000e-01 
 1.29280000e-10  1.80160795e+00  1.29280000e-10  3.87840000e-01 
