 0.00000000e+00  1.79999998e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-14  1.80000195e+00  1.00000000e-14  1.50000000e-05 
 2.00000000e-14  1.80000395e+00  2.00000000e-14  3.00000000e-05 
 4.00000000e-14  1.80000800e+00  4.00000000e-14  6.00000000e-05 
 8.00000000e-14  1.80001622e+00  8.00000000e-14  1.20000000e-04 
 1.60000000e-13  1.80003279e+00  1.60000000e-13  2.40000000e-04 
 3.20000000e-13  1.80006632e+00  3.20000000e-13  4.80000000e-04 
 6.40000000e-13  1.80013480e+00  6.40000000e-13  9.60000000e-04 
 1.28000000e-12  1.80027632e+00  1.28000000e-12  1.92000000e-03 
 2.28000000e-12  1.80050512e+00  2.28000000e-12  3.42000000e-03 
 3.28000000e-12  1.80073790e+00  3.28000000e-12  4.92000000e-03 
 4.28000000e-12  1.80097070e+00  4.28000000e-12  6.42000000e-03 
 5.28000000e-12  1.80120137e+00  5.28000000e-12  7.92000000e-03 
 6.28000000e-12  1.80142857e+00  6.28000000e-12  9.42000000e-03 
 7.28000000e-12  1.80165159e+00  7.28000000e-12  1.09200000e-02 
 8.28000000e-12  1.80187016e+00  8.28000000e-12  1.24200000e-02 
 9.28000000e-12  1.80208420e+00  9.28000000e-12  1.39200000e-02 
 1.02800000e-11  1.80229371e+00  1.02800000e-11  1.54200000e-02 
 1.12800000e-11  1.80249877e+00  1.12800000e-11  1.69200000e-02 
 1.22800000e-11  1.80269945e+00  1.22800000e-11  1.84200000e-02 
 1.32800000e-11  1.80289588e+00  1.32800000e-11  1.99200000e-02 
 1.42800000e-11  1.80308814e+00  1.42800000e-11  2.14200000e-02 
 1.52800000e-11  1.80327636e+00  1.52800000e-11  2.29200000e-02 
 1.62800000e-11  1.80346062e+00  1.62800000e-11  2.44200000e-02 
 1.72800000e-11  1.80364172e+00  1.72800000e-11  2.59200000e-02 
 1.82800000e-11  1.80382009e+00  1.82800000e-11  2.74200000e-02 
 1.92800000e-11  1.80399494e+00  1.92800000e-11  2.89200000e-02 
 2.02800000e-11  1.80416628e+00  2.02800000e-11  3.04200000e-02 
 2.12800000e-11  1.80433413e+00  2.12800000e-11  3.19200000e-02 
 2.22800000e-11  1.80449856e+00  2.22800000e-11  3.34200000e-02 
 2.32800000e-11  1.80465963e+00  2.32800000e-11  3.49200000e-02 
 2.42800000e-11  1.80481741e+00  2.42800000e-11  3.64200000e-02 
 2.52800000e-11  1.80497195e+00  2.52800000e-11  3.79200000e-02 
 2.62800000e-11  1.80512333e+00  2.62800000e-11  3.94200000e-02 
 2.72800000e-11  1.80527166e+00  2.72800000e-11  4.09200000e-02 
 2.82800000e-11  1.80541699e+00  2.82800000e-11  4.24200000e-02 
 2.92800000e-11  1.80555941e+00  2.92800000e-11  4.39200000e-02 
 3.02800000e-11  1.80569896e+00  3.02800000e-11  4.54200000e-02 
 3.12800000e-11  1.80583572e+00  3.12800000e-11  4.69200000e-02 
 3.22800000e-11  1.80596975e+00  3.22800000e-11  4.84200000e-02 
 3.32800000e-11  1.80610110e+00  3.32800000e-11  4.99200000e-02 
 3.42800000e-11  1.80622985e+00  3.42800000e-11  5.14200000e-02 
 3.52800000e-11  1.80635604e+00  3.52800000e-11  5.29200000e-02 
 3.62800000e-11  1.80647973e+00  3.62800000e-11  5.44200000e-02 
 3.72800000e-11  1.80660099e+00  3.72800000e-11  5.59200000e-02 
 3.82800000e-11  1.80671985e+00  3.82800000e-11  5.74200000e-02 
 3.92800000e-11  1.80683638e+00  3.92800000e-11  5.89200000e-02 
 4.02800000e-11  1.80695063e+00  4.02800000e-11  6.04200000e-02 
 4.12800000e-11  1.80706264e+00  4.12800000e-11  6.19200000e-02 
 4.22800000e-11  1.80717247e+00  4.22800000e-11  6.34200000e-02 
 4.32800000e-11  1.80728016e+00  4.32800000e-11  6.49200000e-02 
 4.42800000e-11  1.80738576e+00  4.42800000e-11  6.64200000e-02 
 4.52800000e-11  1.80748931e+00  4.52800000e-11  6.79200000e-02 
 4.62800000e-11  1.80759086e+00  4.62800000e-11  6.94200000e-02 
 4.72800000e-11  1.80769044e+00  4.72800000e-11  7.09200000e-02 
 4.82800000e-11  1.80778811e+00  4.82800000e-11  7.24200000e-02 
 4.92800000e-11  1.80788391e+00  4.92800000e-11  7.39200000e-02 
 5.02800000e-11  1.80797787e+00  5.02800000e-11  7.54200000e-02 
 5.12800000e-11  1.80807003e+00  5.12800000e-11  7.69200000e-02 
 5.22800000e-11  1.80816043e+00  5.22800000e-11  7.84200000e-02 
 5.32800000e-11  1.80824911e+00  5.32800000e-11  7.99200000e-02 
 5.42800000e-11  1.80833610e+00  5.42800000e-11  8.14200000e-02 
 5.52800000e-11  1.80842145e+00  5.52800000e-11  8.29200000e-02 
 5.62800000e-11  1.80850518e+00  5.62800000e-11  8.44200000e-02 
 5.72800000e-11  1.80858733e+00  5.72800000e-11  8.59200000e-02 
 5.82800000e-11  1.80866793e+00  5.82800000e-11  8.74200000e-02 
 5.92800000e-11  1.80874702e+00  5.92800000e-11  8.89200000e-02 
