 0.00000000e+00  5.46470088e-09 
 1.00000000e-05  5.46469979e-09 
 2.00000000e-05  5.46469907e-09 
 4.00000000e-05  5.46470312e-09 
 8.00000000e-05  5.46470866e-09 
 1.60000000e-04  5.46530522e-09 
 1.80000000e-04  5.46631672e-09 
 2.20000000e-04  5.48203570e-09 
 3.00000000e-04  7.57300446e-09 
 4.60000000e-04  1.79999989e+00 
 7.80000000e-04  1.80000009e+00 
 1.00000000e-03  1.79999990e+00 
 1.04933092e-03  1.80000000e+00 
 1.14799275e-03  1.80000000e+00 
 1.34531643e-03  1.80000000e+00 
 1.73996377e-03  1.80000000e+00 
 2.52925845e-03  1.80000000e+00 
 3.52925845e-03  1.80000000e+00 
 4.52925845e-03  1.80000000e+00 
 5.52925845e-03  1.80000000e+00 
 6.52925845e-03  1.80000000e+00 
 7.52925845e-03  1.80000000e+00 
 8.52925845e-03  1.80000000e+00 
 9.52925845e-03  1.80000000e+00 
 1.05292585e-02  1.80000000e+00 
 1.15292585e-02  1.80000000e+00 
 1.25292585e-02  1.80000000e+00 
 1.35292585e-02  1.80000000e+00 
 1.45292585e-02  1.80000000e+00 
 1.55292585e-02  1.80000000e+00 
 1.65292585e-02  1.80000000e+00 
 1.75292585e-02  1.80000000e+00 
 1.85292585e-02  1.80000000e+00 
 1.95292585e-02  1.80000000e+00 
 2.05292585e-02  1.80000000e+00 
 2.15292585e-02  1.80000000e+00 
 2.25292585e-02  1.80000000e+00 
 2.35292585e-02  1.80000000e+00 
 2.45292585e-02  1.80000000e+00 
 2.55292585e-02  1.80000000e+00 
 2.65292585e-02  1.80000000e+00 
 2.75292585e-02  1.80000000e+00 
 2.85292585e-02  1.80000000e+00 
 2.95292585e-02  1.80000000e+00 
 3.05292585e-02  1.80000000e+00 
 3.15292585e-02  1.80000000e+00 
 3.25292585e-02  1.80000000e+00 
 3.35292585e-02  1.80000000e+00 
 3.45292585e-02  1.80000000e+00 
 3.55292585e-02  1.80000000e+00 
 3.65292585e-02  1.80000000e+00 
 3.75292585e-02  1.80000000e+00 
 3.85292585e-02  1.80000000e+00 
 3.95292585e-02  1.80000000e+00 
 4.05292585e-02  1.80000000e+00 
 4.15292585e-02  1.80000000e+00 
 4.25292585e-02  1.80000000e+00 
 4.35292585e-02  1.80000000e+00 
 4.45292585e-02  1.80000000e+00 
 4.55292585e-02  1.80000000e+00 
 4.65292585e-02  1.80000000e+00 
 4.75292585e-02  1.80000000e+00 
 4.85292585e-02  1.80000000e+00 
 4.95292585e-02  1.80000000e+00 
 5.05292585e-02  1.80000000e+00 
 5.15292585e-02  1.80000000e+00 
 5.25292585e-02  1.80000000e+00 
 5.35292585e-02  1.80000000e+00 
 5.45292585e-02  1.80000000e+00 
 5.55292585e-02  1.80000000e+00 
 5.65292585e-02  1.80000000e+00 
 5.75292585e-02  1.80000000e+00 
 5.85292585e-02  1.80000000e+00 
 5.95292585e-02  1.80000000e+00 
 6.05292585e-02  1.80000000e+00 
 6.15292585e-02  1.80000000e+00 
 6.25292585e-02  1.80000000e+00 
 6.35292585e-02  1.80000000e+00 
 6.45292585e-02  1.80000000e+00 
 6.55292585e-02  1.80000000e+00 
 6.65292585e-02  1.80000000e+00 
 6.75292585e-02  1.80000000e+00 
 6.85292585e-02  1.80000000e+00 
 6.95292585e-02  1.80000000e+00 
 7.05292585e-02  1.80000000e+00 
 7.15292585e-02  1.80000000e+00 
 7.25292585e-02  1.80000000e+00 
 7.35292585e-02  1.80000000e+00 
 7.45292585e-02  1.80000000e+00 
 7.55292585e-02  1.80000000e+00 
 7.65292585e-02  1.80000000e+00 
 7.75292585e-02  1.80000000e+00 
 7.85292585e-02  1.80000000e+00 
 7.95292585e-02  1.80000000e+00 
 8.05292585e-02  1.80000000e+00 
 8.15292585e-02  1.80000000e+00 
 8.25292585e-02  1.80000000e+00 
 8.35292585e-02  1.80000000e+00 
 8.45292585e-02  1.80000000e+00 
 8.55292585e-02  1.80000000e+00 
 8.65292585e-02  1.80000000e+00 
 8.75292585e-02  1.80000000e+00 
 8.85292585e-02  1.80000000e+00 
 8.95292585e-02  1.80000000e+00 
 9.05292585e-02  1.80000000e+00 
 9.15292585e-02  1.80000000e+00 
 9.25292585e-02  1.80000000e+00 
 9.35292585e-02  1.80000000e+00 
 9.45292585e-02  1.80000000e+00 
 9.55292585e-02  1.80000000e+00 
 9.65292585e-02  1.80000000e+00 
 9.75292585e-02  1.80000000e+00 
 9.85292585e-02  1.80000000e+00 
 9.95292585e-02  1.80000000e+00 
 1.00529258e-01  1.80000000e+00 
 1.01529258e-01  1.80000000e+00 
 1.02529258e-01  1.80000000e+00 
 1.03529258e-01  1.80000000e+00 
 1.04529258e-01  1.80000000e+00 
 1.05529258e-01  1.80000000e+00 
 1.06529258e-01  1.80000000e+00 
 1.07529258e-01  1.80000000e+00 
 1.08529258e-01  1.80000000e+00 
 1.09529258e-01  1.80000000e+00 
 1.10529258e-01  1.80000000e+00 
 1.11529258e-01  1.80000000e+00 
 1.12529258e-01  1.80000000e+00 
 1.13529258e-01  1.80000000e+00 
 1.14529258e-01  1.80000000e+00 
 1.15529258e-01  1.80000000e+00 
 1.16529258e-01  1.80000000e+00 
 1.17529258e-01  1.80000000e+00 
 1.18529258e-01  1.80000000e+00 
 1.19529258e-01  1.80000000e+00 
 1.20529258e-01  1.80000000e+00 
 1.21529258e-01  1.80000000e+00 
 1.22529258e-01  1.80000000e+00 
 1.23529258e-01  1.80000000e+00 
 1.24529258e-01  1.80000000e+00 
 1.25529258e-01  1.80000000e+00 
 1.26529258e-01  1.80000000e+00 
 1.27529258e-01  1.80000000e+00 
 1.28529258e-01  1.80000000e+00 
 1.29529258e-01  1.80000000e+00 
 1.30529258e-01  1.80000000e+00 
 1.31529258e-01  1.80000000e+00 
 1.32529258e-01  1.80000000e+00 
 1.33529258e-01  1.80000000e+00 
 1.34529258e-01  1.80000000e+00 
 1.35529258e-01  1.80000000e+00 
 1.36529258e-01  1.80000000e+00 
 1.37529258e-01  1.80000000e+00 
 1.38529258e-01  1.80000000e+00 
 1.39529258e-01  1.80000000e+00 
 1.40529258e-01  1.80000000e+00 
 1.41529258e-01  1.80000000e+00 
 1.42529258e-01  1.80000000e+00 
 1.43529258e-01  1.80000000e+00 
 1.44529258e-01  1.80000000e+00 
 1.45529258e-01  1.80000000e+00 
 1.46529258e-01  1.80000000e+00 
 1.47529258e-01  1.80000000e+00 
 1.48529258e-01  1.80000000e+00 
 1.49529258e-01  1.80000000e+00 
 1.50529258e-01  1.80000000e+00 
 1.51529258e-01  1.80000000e+00 
 1.52529258e-01  1.80000000e+00 
 1.53529258e-01  1.80000000e+00 
 1.54529258e-01  1.80000000e+00 
 1.55529258e-01  1.80000000e+00 
 1.56529258e-01  1.80000000e+00 
 1.57529258e-01  1.80000000e+00 
 1.58529258e-01  1.80000000e+00 
 1.59529258e-01  1.80000000e+00 
 1.60529258e-01  1.80000000e+00 
 1.61529258e-01  1.80000000e+00 
 1.62529258e-01  1.80000000e+00 
 1.63529258e-01  1.80000000e+00 
 1.64529258e-01  1.80000000e+00 
 1.65529258e-01  1.80000000e+00 
 1.66529258e-01  1.80000000e+00 
 1.67529258e-01  1.80000000e+00 
 1.68529258e-01  1.80000000e+00 
 1.69529258e-01  1.80000000e+00 
 1.70529258e-01  1.80000000e+00 
 1.71529258e-01  1.80000000e+00 
 1.72529258e-01  1.80000000e+00 
 1.73529258e-01  1.80000000e+00 
 1.74529258e-01  1.80000000e+00 
 1.75529258e-01  1.80000000e+00 
 1.76529258e-01  1.80000000e+00 
 1.77529258e-01  1.80000000e+00 
 1.78529258e-01  1.80000000e+00 
 1.79529258e-01  1.80000000e+00 
 1.80529258e-01  1.80000000e+00 
 1.81529258e-01  1.80000000e+00 
 1.82529258e-01  1.80000000e+00 
 1.83529258e-01  1.80000000e+00 
 1.84529258e-01  1.80000000e+00 
 1.85529258e-01  1.80000000e+00 
 1.86529258e-01  1.80000000e+00 
 1.87529258e-01  1.80000000e+00 
 1.88529258e-01  1.80000000e+00 
 1.89529258e-01  1.80000000e+00 
 1.90529258e-01  1.80000000e+00 
 1.91529258e-01  1.80000000e+00 
 1.92529258e-01  1.80000000e+00 
 1.93529258e-01  1.80000000e+00 
 1.94529258e-01  1.80000000e+00 
 1.95529258e-01  1.80000000e+00 
 1.96529258e-01  1.80000000e+00 
 1.97529258e-01  1.80000000e+00 
 1.98529258e-01  1.80000000e+00 
 1.99529258e-01  1.80000000e+00 
 2.00529258e-01  1.80000000e+00 
 2.01529258e-01  1.80000000e+00 
 2.02529258e-01  1.80000000e+00 
 2.03529258e-01  1.80000000e+00 
 2.04529258e-01  1.80000000e+00 
 2.05529258e-01  1.80000000e+00 
 2.06529258e-01  1.80000000e+00 
 2.07529258e-01  1.80000000e+00 
 2.08529258e-01  1.80000000e+00 
 2.09529258e-01  1.80000000e+00 
 2.10529258e-01  1.80000000e+00 
 2.11529258e-01  1.80000000e+00 
 2.12529258e-01  1.80000000e+00 
 2.13529258e-01  1.80000000e+00 
 2.14529258e-01  1.80000000e+00 
 2.15529258e-01  1.80000000e+00 
 2.16529258e-01  1.80000000e+00 
 2.17529258e-01  1.80000000e+00 
 2.18529258e-01  1.80000000e+00 
 2.19529258e-01  1.80000000e+00 
 2.20529258e-01  1.80000000e+00 
 2.21529258e-01  1.80000000e+00 
 2.22529258e-01  1.80000000e+00 
 2.23529258e-01  1.80000000e+00 
 2.24529258e-01  1.80000000e+00 
 2.25529258e-01  1.80000000e+00 
 2.26529258e-01  1.80000000e+00 
 2.27529258e-01  1.80000000e+00 
 2.28529258e-01  1.80000000e+00 
 2.29529258e-01  1.80000000e+00 
 2.30529258e-01  1.80000000e+00 
 2.31529258e-01  1.80000000e+00 
 2.32529258e-01  1.80000000e+00 
 2.33529258e-01  1.80000000e+00 
 2.34529258e-01  1.80000000e+00 
 2.35529258e-01  1.80000000e+00 
 2.36529258e-01  1.80000000e+00 
 2.37529258e-01  1.80000000e+00 
 2.38529258e-01  1.80000000e+00 
 2.39529258e-01  1.80000000e+00 
 2.40529258e-01  1.80000000e+00 
 2.41529258e-01  1.80000000e+00 
 2.42529258e-01  1.80000000e+00 
 2.43529258e-01  1.80000000e+00 
 2.44529258e-01  1.80000000e+00 
 2.45529258e-01  1.80000000e+00 
 2.46529258e-01  1.80000000e+00 
 2.47529258e-01  1.80000000e+00 
 2.48529258e-01  1.80000000e+00 
 2.49529258e-01  1.80000000e+00 
 2.50529258e-01  1.80000000e+00 
 2.51529258e-01  1.80000000e+00 
 2.52529258e-01  1.80000000e+00 
 2.53529258e-01  1.80000000e+00 
 2.54529258e-01  1.80000000e+00 
 2.55529258e-01  1.80000000e+00 
 2.56529258e-01  1.80000000e+00 
 2.57529258e-01  1.80000000e+00 
 2.58529258e-01  1.80000000e+00 
 2.59529258e-01  1.80000000e+00 
 2.60529258e-01  1.80000000e+00 
 2.61529258e-01  1.80000000e+00 
 2.62529258e-01  1.80000000e+00 
 2.63529258e-01  1.80000000e+00 
 2.64529258e-01  1.80000000e+00 
 2.65529258e-01  1.80000000e+00 
 2.66529258e-01  1.80000000e+00 
 2.67529258e-01  1.80000000e+00 
 2.68529258e-01  1.80000000e+00 
 2.69529258e-01  1.80000000e+00 
 2.70529258e-01  1.80000000e+00 
 2.71529258e-01  1.80000000e+00 
 2.72529258e-01  1.80000000e+00 
 2.73529258e-01  1.80000000e+00 
 2.74529258e-01  1.80000000e+00 
 2.75529258e-01  1.80000000e+00 
 2.76529258e-01  1.80000000e+00 
 2.77529258e-01  1.80000000e+00 
 2.78529258e-01  1.80000000e+00 
 2.79529258e-01  1.80000000e+00 
 2.80529258e-01  1.80000000e+00 
 2.81529258e-01  1.80000000e+00 
 2.82529258e-01  1.80000000e+00 
 2.83529258e-01  1.80000000e+00 
 2.84529258e-01  1.80000000e+00 
 2.85529258e-01  1.80000000e+00 
 2.86529258e-01  1.80000000e+00 
 2.87529258e-01  1.80000000e+00 
 2.88529258e-01  1.80000000e+00 
 2.89529258e-01  1.80000000e+00 
 2.90529258e-01  1.80000000e+00 
 2.91529258e-01  1.80000000e+00 
 2.92529258e-01  1.80000000e+00 
 2.93529258e-01  1.80000000e+00 
 2.94529258e-01  1.80000000e+00 
 2.95529258e-01  1.80000000e+00 
 2.96529258e-01  1.80000000e+00 
 2.97529258e-01  1.80000000e+00 
 2.98529258e-01  1.80000000e+00 
